,FROM_ADDRESS,value_sum_DeFi,value_sum_Governance,value_sum_Infrastructure,value_sum_Other,value_sum_Rewards,value_sum_Utility,gas_used_sum_DeFi,gas_used_sum_Governance,gas_used_sum_Infrastructure,gas_used_sum_Other,gas_used_sum_Rewards,gas_used_sum_Utility,avg_gas_per_tx_DeFi,avg_gas_per_tx_Governance,avg_gas_per_tx_Infrastructure,avg_gas_per_tx_Other,avg_gas_per_tx_Rewards,avg_gas_per_tx_Utility,gas_efficiency_DeFi,gas_efficiency_Governance,gas_efficiency_Infrastructure,gas_efficiency_Other,gas_efficiency_Rewards,gas_efficiency_Utility,category_diversity,dominant_category_encoded
6436,0x69d2bd10e12114711fdd3b0fd2f61cf675256a6b,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6437,0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5,0.0,0.0,0.0,0.0,0.0,0.0,11052.0,0.0,0.0,0.0,0.0,0.0,11052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6438,0x69d61428d089c2f35bf6a472f540d0f82d1ea2cd,0.0,0.0,0.0,0.0,0.0,0.0,25418.0,0.0,0.0,0.0,0.0,0.0,25418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6439,0x69d82ab32e919fe44a11e8fc01e58cc906f40660,0.0,0.0,0.0,0.0,0.0,0.0,29231.0,0.0,0.0,0.0,0.0,0.0,29231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6440,0x69d877e428178416522ad8515afcb89385c5a8d1,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,133767.0,0.0,0.0,0.0,0.0,0.0,133767.0,0.0,0.0,0.0,0.0,0.0,2.840760426712098e-06,0.0,0.0,1,3
6441,0x69db96b584b6e25420a4aa2ca4b20e3860d19d8c,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,225351.0,0.0,0.0,0.0,0.0,0.0,225351.0,0.0,0.0,0.0,0.0,0.0,8.875043820528825e-06,0.0,0.0,0.0,1,2
6442,0x69dfbba966c8bdeef1dd42a381ef4e4defccefc2,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,152292.0,0.0,0.0,0.0,0.0,0.0,152292.0,0.0,0.0,0.0,0.0,0.0,2.6921965697475725e-07,0.0,0.0,0.0,1,2
6443,0x69ea9f4c03845fc5aa5a991883f96898f5d801f5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,169029.0,0.0,0.0,0.0,0.0,0.0,169029.0,0.0,0.0,0.0,0.0,0.0,1.7748433700725807e-06,0.0,0.0,0.0,1,2
6444,0x69ed051b9fb446a1f33b574844b69a011dd502eb,0.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6445,0x69f4a2dfec7dd5ab64b916a11a7e96f6d46e9ca4,0.0,0.0,0.0,0.0,0.0,0.0,3068.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6446,0x69f5649625622afec8eacd367209a79d10a25a17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161494.0,0.0,0.0,0.0,0.0,0.0,161494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
6447,0x69f81ef1eaf82a7fb1a58540f24e884feed1b264,0.05,0.0,0.0,0.0,0.0,0.0,94376.0,0.0,0.0,0.0,0.0,0.0,94376.0,0.0,0.0,0.0,0.0,0.0,5.297957107739199e-07,0.0,0.0,0.0,0.0,0.0,1,0
6448,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6449,0x69fa8123a0835a866a523ac04519ba1bd97a0e58,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6450,0x69fb05c28c007b2f08ecc2258ad56b0b3bb97f58,0.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6451,0x69fb9f0e05bbdcd9f2c74be70e40d0da537f2089,0.0,0.0,0.0,0.0,0.0,0.0,32033.0,0.0,0.0,0.0,0.0,0.0,6406.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6452,0x69fea7ee8983154c35d91f175d826d1606e143f5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6453,0x6a000f20005980200259b80c5102003040001068,0.252,0.0,0.0,0.0,0.0,0.0,1013952.0,0.0,0.0,276099.0,67712.0,0.0,16094.47619047619,0.0,0.0,30677.666666666668,67712.0,0.0,5.819028222286031e-07,0.0,0.0,0.0,0.0,0.0,3,0
6454,0x6a05d33cae0048ba59393cf4332166681210fec0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,190596.0,0.0,0.0,0.0,0.0,0.0,190596.0,0.0,0.0,0.0,0.0,0.0,5.246699825809538e-07,0.0,0.0,0.0,1,2
6455,0x6a091a3406e0073c3cd6340122143009adac0eda,0.0,0.0,0.0,0.0,0.0,0.0,24904.0,0.0,0.0,0.0,0.0,0.0,6226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6456,0x6a10910049c7c95e78251b0431986b0fb5be4af3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136355.0,0.0,0.0,0.0,0.0,0.0,136355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6457,0x6a1123e5c079a8ead69f1d1e17597af5e105b1b2,0.0,0.0,0.0,0.0,0.0,0.0,45505.0,0.0,0.0,0.0,0.0,0.0,45505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6458,0x6a1166542b45910acf38325013844d74ce554e7f,0.0,0.0,0.0,0.0,0.0,0.0,53906.0,0.0,0.0,0.0,0.0,0.0,53906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6459,0x6a12432491bbbe8d3babf75f759766774c778db4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6460,0x6a13236c25109caa79b4566f68f9e0d834227003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128176.0,0.0,0.0,0.0,0.0,0.0,128176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6461,0x6a142ec394eeeb69a216b93067a8e88989f7c5b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28837.0,0.0,0.0,0.0,0.0,0.0,28837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6462,0x6a153cdf5cc58f47c17d6a6b0187c25c86d1acfd,0.1688,0.0,0.0,0.0,0.0,0.0,160056.0,0.0,0.0,0.0,0.0,0.0,11432.57142857143,0.0,0.0,0.0,0.0,0.0,5.02925788651971e-07,0.0,0.0,0.0,0.0,0.0,1,0
6463,0x6a1591698d46102aa19371b6ee2d4bdf8edca009,0.0,0.0,0.0,0.0,0.0,0.0,8988.0,0.0,0.0,0.0,0.0,0.0,8988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6464,0x6a196f4718f13925b3b3577655dc3d14e395e493,0.0,0.0,0.0,0.0,0.0,0.0,10310.0,0.0,0.0,0.0,0.0,0.0,1718.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6465,0x6a1b588b0684dace1f53c5820111f400b3dbfebf,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,0.0,0.0,0.0,0.0,0.0,2602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6466,0x6a286bc7c01b327e1c2bd32317e7594f61e2c7cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83891.0,0.0,0.0,0.0,0.0,0.0,83891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6467,0x6a2b50a7f4270d3d49c2058a9c6142d7f94a3cf6,0.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6468,0x6a3676b0ec0a402681914bd82d51c38b15986c4f,0.0,0.0,0.0,0.0,0.0,0.0,9839.0,0.0,0.0,0.0,0.0,0.0,9839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6469,0x6a37493fc1b63ee084878b2297ccb744d9337053,0.0,0.0,0.0,0.0,0.0,0.0,46578.0,0.0,0.0,0.0,0.0,0.0,46578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6470,0x6a3ca5811d2c185e6e441cefa771824fb355f9ec,0.0,0.0,0.0,0.0,0.0,0.0,46622.0,0.0,0.0,0.0,0.0,0.0,46622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6471,0x6a3cfc23cf7532b78b5550e22e6cd6a10078f36f,0.0,0.0,0.0,0.0,0.0,0.0,5068.0,0.0,0.0,0.0,0.0,0.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6472,0x6a4909f7cf0c51af12f9f34ee22b3c86dc0fd54c,0.0,0.0,0.0,0.0,0.0,0.0,11701.0,0.0,0.0,0.0,0.0,0.0,11701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6473,0x6a516271870a48f4f6c72044ca64ec9c69ac4efc,0.0,0.0,0.0,0.0,0.0,0.0,17518.0,0.0,0.0,0.0,0.0,0.0,5839.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6474,0x6a531cbeba53edd570f73087dd0e2c7c6fc3bf0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173365.0,0.0,0.0,0.0,0.0,0.0,173365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6475,0x6a53b4f84467ba70ab7c5c23b45d3367a07b3723,0.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0.0,0.0,30830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6476,0x6a5d488ec17d6a7a1872aab88fec90c1b2df4196,0.0,0.0,0.0,0.0,0.0,0.0,20104.0,0.0,0.0,15540.0,0.0,0.0,5026.0,0.0,0.0,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
6477,0x6a60c44379d40660f27455ac5ec606be9f511aac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181717.0,0.0,0.0,0.0,0.0,0.0,181717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
6478,0x6a6287b612cb1a03e3bf1137f5d53883da55bcd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89089.0,0.0,0.0,0.0,0.0,0.0,89089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6479,0x6a63c06e2df2c3e7d5381826c7f9e007f79d4c65,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6480,0x6a66e7c9949548a4b410d63a1f6fc9b965e768c8,0.0,0.0,0.0,0.0,0.0,0.0,1093.0,0.0,0.0,0.0,0.0,0.0,546.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6481,0x6a68dc44a6d446734fe0a4e5ec7bb37f1862279f,0.0,0.0,0.0,0.0,0.0,0.0,7854.0,0.0,0.0,0.0,0.0,0.0,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6482,0x6a72f88bd74104a784eb0d86dab06f6a2e71090b,0.0,0.0,0.0,0.0,0.0,0.0,46385.0,0.0,0.0,0.0,0.0,0.0,46385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6483,0x6a731726b4f4bc9799f84cd5f2f2f768ebf744d3,0.09135348941,0.0,0.0,0.0,0.0,0.0,170585.0,0.0,0.0,0.0,0.0,0.0,170585.0,0.0,0.0,0.0,0.0,0.0,5.355306117771168e-07,0.0,0.0,0.0,0.0,0.0,1,0
6484,0x6a852ea999efe65238f03a7eabebd062be0587c1,0.0,0.0,0.0,0.0,0.0,0.0,63209.0,0.0,0.0,0.0,0.0,0.0,63209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6485,0x6a86a598efd95f6cc53668a9ebb4df4fc683f0d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271324.0,0.0,0.0,0.0,0.0,0.0,271324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6486,0x6a888fb73f13104473a4bdfb1beb220ac1eafda3,0.0,0.0,0.0,0.0,0.0,0.0,114992.0,0.0,0.0,0.0,0.0,0.0,22998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6487,0x6a8a274a670484fc358ab5ae00a1e0aa9ab11ae6,0.0,0.0,0.0,0.0,0.0,0.0,41339.0,0.0,0.0,3062.0,0.0,0.0,8267.8,0.0,0.0,1020.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
6488,0x6a8b1fee9b57b4760c588a3bb8b5ee15144fcea7,0.0,0.0,0.0,0.0,0.0,0.0,41297.0,0.0,0.0,0.0,0.0,0.0,41297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6489,0x6a8c4cafc157bd0488beda6edac5d5cb6d10c423,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,269137.0,0.0,0.0,0.0,0.0,0.0,269137.0,0.0,0.0,0.0,0.0,0.0,1.5233877170362994e-07,0.0,0.0,1,3
6490,0x6a8c8119b2ba9460162b8c999f5a8c84f28a033f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6491,0x6a8cbed756804b16e05e741edabd5cb544ae21bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11039.0,0.0,0.0,0.0,0.0,0.0,5519.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6492,0x6a912c8a4bbb47e754c3f072396c9d8c6a334995,0.0,0.0,0.0,0.0,0.0,0.0,47173.0,0.0,0.0,0.0,0.0,0.0,47173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6493,0x6a932c37b284c037d4f77d3bb9f65a4930bfc17b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125389.0,0.0,0.0,0.0,0.0,0.0,125389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6494,0x6a9429a74e7db1cd92b44f34b991d89748ed4d22,0.0,0.0,0.0,0.0,0.0,0.0,13897.0,0.0,0.0,0.0,0.0,0.0,6948.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6495,0x6a955df8f99d2a3054f9e270658b8f4bf4fdde08,0.0,0.0,0.0,0.0,0.0,0.0,114832.0,0.0,0.0,0.0,0.0,0.0,57416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6496,0x6a9afd82297cb7722421ce67402ebb7ee0cead8e,0.0,0.0,0.0,0.0,0.0,0.0,46900.0,0.0,0.0,0.0,0.0,0.0,46900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6497,0x6a9bd61f5be68a57ece1780b9c00e868f32e8a3f,0.0,0.0,0.0,0.0,0.0,0.0,29962.0,0.0,0.0,0.0,0.0,0.0,29962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6498,0x6a9c4fc2b35ee398e7a0e75d982872466ba93cb8,0.0,0.0,0.0,0.0,0.0,0.0,27532.0,0.0,0.0,0.0,0.0,0.0,13766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6499,0x6a9e11789bbfe058a33377cc7e2a180e1da63758,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,184767.0,0.0,0.0,0.0,0.0,0.0,184767.0,0.0,0.0,0.0,0.0,0.0,2.976722033696478e-06,0.0,0.0,0.0,1,2
6500,0x6aa02327670d978b277207827dcd0e9906bb5de4,0.0,0.0,0.0,0.0,0.0,0.0,12862.0,0.0,0.0,0.0,0.0,0.0,12862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6501,0x6aa2fb1811dd0b62b2ecdd672b854a077f33dfa1,0.006130005149,0.0,0.0,0.006130005149,0.0,0.0,191225.0,0.0,0.0,373327.0,0.0,0.0,191225.0,0.0,0.0,373327.0,0.0,0.0,3.205650489737204e-08,0.0,0.0,1.641993520157927e-08,0.0,0.0,2,0
6502,0x6aa56e1d98b3805921c170eb4b3fe7d4fda6d89b,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6503,0x6aa70f0387c76649f62323190f1f7b8a6ec449cb,0.0,0.0,0.0,0.0,0.0,0.0,47042.0,0.0,0.0,0.0,0.0,0.0,47042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6504,0x6aa981bff95edfea36bdae98c26b274ffcafe8d3,0.03936,0.0,0.0,0.0,0.0,0.0,119510.0,0.0,0.0,0.0,0.0,0.0,23902.0,0.0,0.0,0.0,0.0,0.0,7.357215622867862e-08,0.0,0.0,0.0,0.0,0.0,1,0
6505,0x6aadf6ea81d149f4409f904d4b23ea0b9c397668,0.0,0.0,0.0,0.0,0.0,0.0,63233.0,0.0,0.0,0.0,0.0,0.0,63233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6506,0x6aaed92b83447812845d4bf561fda9dc5ae9e21a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.0,0.0,0.0,0.0,0.0,0.0,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6507,0x6ab05e29a7b51a1e30c35d10cacb163ee76ffa3b,0.0,0.0,0.0,0.0,0.0,0.0,35060.0,0.0,0.0,0.0,0.0,0.0,35060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6508,0x6ab0777fd0e609ce58f939a7f70fe41f5aa6300a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.0,0.0,0.0,0.0,0.0,0.0,2984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6509,0x6ab3bba2f41e7eaa262fa5a1a9b3932fa161526f,0.0,0.0,0.0,0.0,0.0,0.0,9452.0,0.0,0.0,0.0,0.0,0.0,3150.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6510,0x6ab45a316b4880e228ae8ab81fe5c68aa37edfbe,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6511,0x6ab615cf8decfc488186e54066fc10589c9293a3,0.0,0.0,0.0,0.0,0.0,0.0,55906.0,0.0,0.0,0.0,0.0,0.0,55906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6512,0x6ac6b053a2858bea8ad758db680198c16e523184,0.0,0.0,0.0,0.0,0.0,0.0,79425.0,0.0,0.0,0.0,0.0,0.0,8825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6513,0x6ac742a0001a65ca7faef5fe284f38cc6ab30c61,0.0,0.0,0.0,0.0,0.0,0.0,35176.0,0.0,0.0,0.0,0.0,0.0,35176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6514,0x6aca7ab7f918be01a635aac966941401d919804f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232.0,0.0,251.0,0.0,0.0,0.0,1744.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
6515,0x6acb4250ff8c65f0ba95b3001b920370740be940,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6516,0x6accbbea7ce4f92970323f6b3ccd456c2fbc3478,0.0,0.0,0.0,0.0,0.0,0.0,41297.0,0.0,0.0,0.0,0.0,0.0,41297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6517,0x6aceb4caba81fa6a8065059f3a944fb066a10fac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6518,0x6acfc38b08e0afbed51e353c783d1d011b55c775,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,561.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6519,0x6ad53913f81d10c69fe3dac50279b6fd0b611c91,0.0,0.0,0.0,0.0,0.0,0.0,55558.0,0.0,0.0,0.0,0.0,0.0,55558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6520,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6521,0x6addf6b2f23d779c363b588baa1f8daf07d76b0f,0.0,0.0,0.0,0.0,0.0,0.0,62175.0,0.0,0.0,0.0,0.0,0.0,12435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6522,0x6ae6d8264a533de49dad16bee09761ea97b559cd,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6523,0x6ae7e6aa2d3f0db0e8e042210353c25692ed5c3b,0.0,0.0,0.0,0.0,0.0,0.0,69369.0,0.0,0.0,0.0,0.0,0.0,69369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6524,0x6ae8764c565e91ad303443612bceb315ce6a9ee8,0.0,0.0,0.0,0.0,0.0,0.0,53555.0,0.0,0.0,0.0,0.0,0.0,53555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6525,0x6aeceab6df972f7ebe2a4cdcaee86db37e98438c,0.0,0.0,0.0,0.0,0.0,0.0,56992.0,0.0,0.0,0.0,0.0,0.0,14248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6526,0x6af53c6ec427525f7240e211941223288a0e7c66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17427.0,0.0,0.0,0.0,0.0,0.0,17427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6527,0x6af84e3e9fa8486b5cbb67c55ed1e7d9372a6d23,0.0,0.0,0.0,0.0,0.0,0.0,27204.0,0.0,0.0,0.0,0.0,0.0,13602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6528,0x6affa6f096c92599d20735ff53d9b7de704f2618,0.0,0.0,0.0,0.0,0.0,0.0,44426.0,0.0,0.0,0.0,0.0,0.0,8885.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6529,0x6b0694423c68eb61e4c5fd2247c2a7d300beb61e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,0.0,0.0,0.0,0.0,0.0,2331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
6530,0x6b0d3640db7decca6298125d315f7009dae804f8,0.0,0.0,0.0,0.0,0.0,0.0,46364.0,0.0,0.0,0.0,0.0,0.0,46364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6531,0x6b12d5ff3f4ace1e1c91056b50239387c59d5ec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97743.0,0.0,0.0,0.0,0.0,0.0,97743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
6532,0x6b130820c449a27b35256a3c99942adbd53aac18,0.0,0.0,0.0,0.0,0.0,0.0,51538.0,0.0,0.0,0.0,0.0,0.0,51538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6533,0x6b16827713a890cef87d9b232f21f1d709a624a0,0.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,41309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6534,0x6b18f48663ed8a8780f2ccfe7243d08b47af80a4,0.0,0.0,0.0,0.0,0.0,0.0,62260.0,0.0,0.0,0.0,0.0,0.0,62260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6535,0x6b20b42ae960ca25a8b925430d401ed5ef722de9,0.4,0.0,0.0,0.0,0.0,0.0,289165.0,0.0,0.0,0.0,0.0,0.0,144582.5,0.0,0.0,0.0,0.0,0.0,1.3970641341894242e-06,0.0,0.0,0.0,0.0,0.0,1,0
