,MONTH,FROM_ADDRESS,TOP_PROFILE,WALLET_GAS_USED,CATEGORY_GAS_MEAN
9571,2024-09,0x769272677fab02575e84945f03eca517acc544cc,Nft Collector,61293.0,361612.7727272727
9572,2024-10,0x769272677fab02575e84945f03eca517acc544cc,Nft Collector,40353.0,338916.6923076923
9573,2024-11,0x769272677fab02575e84945f03eca517acc544cc,Nft Collector,100468.0,1400383.8846153845
9574,2024-12,0x769272677fab02575e84945f03eca517acc544cc,Nft Collector,59673.0,673019.8965517242
9575,2024-03,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,1920921.0,1503431.386091127
9576,2024-04,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,545351.0,1299666.0298393266
9577,2024-05,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,376095.0,1270290.5371024734
9578,2024-06,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,114597.0,1217951.3801369863
9579,2024-07,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,132137.0,1015531.5816910362
9580,2024-08,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,98278.0,1154777.3007270324
9581,2024-09,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,7969.0,1000618.3312616532
9582,2024-10,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,43798.0,987277.7902140673
9583,2024-11,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,92202.0,983223.5868772783
9584,2024-12,0x769f539486b31ef310125c44d7f405c6d470cd1f,Dex Trader,288384.0,972674.6920654912
9585,2024-09,0x76a411f14a704099ba476ce8dffc288a53295218,Dex Trader,543659.0,1000618.3312616532
9586,2024-10,0x76a411f14a704099ba476ce8dffc288a53295218,Dex Trader,45070.0,987277.7902140673
9587,2024-11,0x76a411f14a704099ba476ce8dffc288a53295218,Dex Trader,71984.0,983223.5868772783
9588,2024-12,0x76a411f14a704099ba476ce8dffc288a53295218,Dex Trader,14924.0,972674.6920654912
9589,2024-09,0x76c678417ae9c46b1e6a8f450c80af024f41307a,Dex Trader,2875324.0,1000618.3312616532
9590,2024-10,0x76c678417ae9c46b1e6a8f450c80af024f41307a,Dex Trader,123402.0,987277.7902140673
9591,2024-11,0x76c678417ae9c46b1e6a8f450c80af024f41307a,Dex Trader,30496.0,983223.5868772783
9592,2024-01,0x7701aaa4dfdb9107815dd3e36e0bf134417c02b0,Defi Farmer,800070.0,1170135.3636363635
9593,2024-02,0x7701aaa4dfdb9107815dd3e36e0bf134417c02b0,Defi Farmer,1638272.0,1033771.4545454546
9594,2024-03,0x7701aaa4dfdb9107815dd3e36e0bf134417c02b0,Defi Farmer,180330.0,1140776.3636363635
9595,2024-01,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,2265213.0,2062296.0926605505
9596,2024-02,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,151830.0,2041684.0383244206
9597,2024-03,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,182247.0,1503431.386091127
9598,2024-04,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,69453.0,1299666.0298393266
9599,2024-05,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,182699.0,1270290.5371024734
9600,2024-06,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,95250.0,1217951.3801369863
9601,2024-08,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,105521.0,1154777.3007270324
9602,2024-09,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,109342.0,1000618.3312616532
9603,2024-10,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,51494.0,987277.7902140673
9604,2024-11,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,108393.0,983223.5868772783
9605,2024-12,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Dex Trader,268369.0,972674.6920654912
9606,2024-04,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,62243.0,1299666.0298393266
9607,2024-05,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,4469.0,1270290.5371024734
9608,2024-06,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,4630.0,1217951.3801369863
9609,2024-07,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,419.0,1015531.5816910362
9610,2024-08,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,28186.0,1154777.3007270324
9611,2024-11,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,7899.0,983223.5868772783
9612,2024-12,0x7749f5ed1e356edc63d469c2fcac9adeb56d1c2b,Dex Trader,124524.0,972674.6920654912
9613,2024-06,0x775f7883a50979ef42f5e338d14118f9c62c2557,Dex Trader,1021884.0,1217951.3801369863
9614,2024-09,0x7772f1956a38a52f9fb85bac922f956fe07fa777,Dex Trader,334034.0,1000618.3312616532
9615,2024-05,0x77777770ca269366c7208afcf36fe2c6f7f7608b,Dex Trader,379154.0,1270290.5371024734
9616,2024-07,0x77777770ca269366c7208afcf36fe2c6f7f7608b,Dex Trader,13540.0,1015531.5816910362
9617,2024-01,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,830441.0,1426807.754385965
9618,2024-02,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,44912.0,2766850.419354839
9619,2024-03,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,99199.0,1666000.453125
9620,2024-04,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,3588282.0,1118067.553846154
9621,2024-05,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,191755.0,1843912.8507462686
9622,2024-06,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,47069.0,1357140.8857142858
9623,2024-07,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,776946.0,1196583.8591549296
9624,2024-09,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,59226.0,996106.4545454546
9625,2024-10,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,3923.0,1364549.527027027
9626,2024-11,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,152401.0,1373102.7692307692
9627,2024-12,0x777777c9898d384f785ee44acfe945efdff5f3e0,Yield Farmer,52200.0,1414427.9390243902
9628,2024-02,0x77777e7a8f844b73f6269bbda7f440af16038d90,Yield Farmer,1913370.0,2766850.419354839
9629,2024-09,0x77908b10ca3423e7656a9deb5ea20fd8f2e7762e,Dex Trader,300120.0,1000618.3312616532
9630,2024-10,0x77908b10ca3423e7656a9deb5ea20fd8f2e7762e,Dex Trader,235509.0,987277.7902140673
9631,2024-01,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,27454.0,2062296.0926605505
9632,2024-02,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,47803.0,2041684.0383244206
9633,2024-03,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,197494.0,1503431.386091127
9634,2024-04,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,2465.0,1299666.0298393266
9635,2024-05,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,108653.0,1270290.5371024734
9636,2024-06,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,31718.0,1217951.3801369863
9637,2024-07,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,15279.0,1015531.5816910362
9638,2024-08,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,27190.0,1154777.3007270324
9639,2024-09,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,45836.0,1000618.3312616532
9640,2024-10,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,563.0,987277.7902140673
9641,2024-11,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,49230.0,983223.5868772783
9642,2024-12,0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,Dex Trader,105906.0,972674.6920654912
9643,2024-06,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,487334.0,1357140.8857142858
9644,2024-07,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,101575.0,1196583.8591549296
9645,2024-08,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,693376.0,1133737.1066666667
9646,2024-09,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,557352.0,996106.4545454546
9647,2024-10,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,323331.0,1364549.527027027
9648,2024-11,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,294705.0,1373102.7692307692
9649,2024-12,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Yield Farmer,1812115.0,1414427.9390243902
9650,2024-01,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,3143785.0,2062296.0926605505
9651,2024-02,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,1115359.0,2041684.0383244206
9652,2024-03,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,1704662.0,1503431.386091127
9653,2024-04,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,1421271.0,1299666.0298393266
9654,2024-05,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,1063263.0,1270290.5371024734
9655,2024-06,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,1092084.0,1217951.3801369863
9656,2024-07,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,724298.0,1015531.5816910362
9657,2024-08,0x77d5f03822f94b39ad6117f6a46761ec5879031b,Dex Trader,797763.0,1154777.3007270324
9658,2024-01,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,3902317.0,2062296.0926605505
9659,2024-02,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,3654571.0,2041684.0383244206
9660,2024-03,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,1251753.0,1503431.386091127
9661,2024-04,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,2263309.0,1299666.0298393266
9662,2024-05,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,2669808.0,1270290.5371024734
9663,2024-06,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,3617074.0,1217951.3801369863
9664,2024-07,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,5012902.0,1015531.5816910362
9665,2024-08,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,3663662.0,1154777.3007270324
9666,2024-09,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,7477713.0,1000618.3312616532
9667,2024-10,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,7185898.0,987277.7902140673
9668,2024-11,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,2342900.0,983223.5868772783
9669,2024-12,0x77edae6a5f332605720688c7fda7476476e8f83f,Dex Trader,844009.0,972674.6920654912
9670,2024-08,0x77fab4a22c982b7d1287dfe2056be02a72d3d07d,Dex Trader,17748.0,1154777.3007270324
9671,2024-12,0x77fab4a22c982b7d1287dfe2056be02a72d3d07d,Dex Trader,165763.0,972674.6920654912
9672,2024-03,0x77fca8cb4d4be5d196e44fc5403d33caee13cf29,Dex Trader,268280.0,1503431.386091127
9673,2024-04,0x77fca8cb4d4be5d196e44fc5403d33caee13cf29,Dex Trader,3722.0,1299666.0298393266
9674,2024-05,0x77fca8cb4d4be5d196e44fc5403d33caee13cf29,Dex Trader,74400.0,1270290.5371024734
9675,2024-01,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,Dex Trader,1024.0,2062296.0926605505
9676,2024-05,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,Dex Trader,9848.0,1270290.5371024734
9677,2024-09,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,Dex Trader,8780.0,1000618.3312616532
9678,2024-10,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,Dex Trader,9396.0,987277.7902140673
9679,2024-12,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,Dex Trader,79352.0,972674.6920654912
9680,2024-01,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,167340.0,2062296.0926605505
9681,2024-03,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,127328.0,1503431.386091127
9682,2024-04,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,76039.0,1299666.0298393266
9683,2024-05,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,271274.0,1270290.5371024734
9684,2024-06,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,606800.0,1217951.3801369863
9685,2024-07,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,302745.0,1015531.5816910362
9686,2024-08,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,219839.0,1154777.3007270324
9687,2024-09,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,327291.0,1000618.3312616532
9688,2024-10,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,164556.0,987277.7902140673
9689,2024-11,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,219611.0,983223.5868772783
9690,2024-12,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,Dex Trader,117059.0,972674.6920654912
9691,2024-11,0x7835fb36a8143a014a2c381363cd1a4dee586d2a,Dex Trader,168022.0,983223.5868772783
9692,2024-12,0x7835fb36a8143a014a2c381363cd1a4dee586d2a,Dex Trader,5077736.0,972674.6920654912
9693,2024-07,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,599279.0,1015531.5816910362
9694,2024-08,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,669532.0,1154777.3007270324
9695,2024-09,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,17515.0,1000618.3312616532
9696,2024-10,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,301225.0,987277.7902140673
9697,2024-11,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,693524.0,983223.5868772783
9698,2024-12,0x784fdebfd4779579b4cc2bac484129d29200412a,Dex Trader,760177.0,972674.6920654912
9699,2024-04,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,1747923.0,1299666.0298393266
9700,2024-05,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,112266.0,1270290.5371024734
9701,2024-06,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,2398726.0,1217951.3801369863
9702,2024-07,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,1264307.0,1015531.5816910362
9703,2024-08,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,211289.0,1154777.3007270324
9704,2024-09,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,83240.0,1000618.3312616532
9705,2024-10,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,117955.0,987277.7902140673
9706,2024-11,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,1063051.0,983223.5868772783
9707,2024-12,0x78524beeac12368e600457478738c233f436e9f6,Dex Trader,92408.0,972674.6920654912
9708,2024-10,0x78650b0e7d9012b65e596b5327753dbbb3ac0eb9,Dex Trader,1474645.0,987277.7902140673
9709,2024-01,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,21400.0,2062296.0926605505
9710,2024-03,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,21106.0,1503431.386091127
9711,2024-04,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,15939.0,1299666.0298393266
9712,2024-05,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,23898.0,1270290.5371024734
9713,2024-06,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,49188.0,1217951.3801369863
9714,2024-07,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,27637.0,1015531.5816910362
9715,2024-08,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,32497.0,1154777.3007270324
9716,2024-09,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,192517.0,1000618.3312616532
9717,2024-10,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,26645.0,987277.7902140673
9718,2024-11,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,499054.0,983223.5868772783
9719,2024-12,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,Dex Trader,50933.0,972674.6920654912
9720,2024-12,0x7872448f3122a14b2da97eff2534e9b2a2278d34,Dex Trader,166529.0,972674.6920654912
9721,2024-01,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,2119128.0,2062296.0926605505
9722,2024-02,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,1421662.0,2041684.0383244206
9723,2024-03,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,458406.0,1503431.386091127
9724,2024-04,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,143137.0,1299666.0298393266
9725,2024-05,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,456135.0,1270290.5371024734
9726,2024-06,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,7947.0,1217951.3801369863
9727,2024-07,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,8294.0,1015531.5816910362
9728,2024-09,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,254612.0,1000618.3312616532
9729,2024-10,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,694.0,987277.7902140673
9730,2024-11,0x787a0acab02437c60aafb1a29167a3609801e320,Dex Trader,91913.0,983223.5868772783
9731,2024-02,0x788a92fbdbf12655014bcc67c38629bfa0a8ae9c,Dex Trader,172031.0,2041684.0383244206
9732,2024-11,0x78b1fc14b2fc1850753f14e4c356420e0b255969,Dex Trader,2209685.0,983223.5868772783
9733,2024-02,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,33602.0,2041684.0383244206
9734,2024-03,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,10963.0,1503431.386091127
9735,2024-04,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,81979.0,1299666.0298393266
9736,2024-05,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,32278.0,1270290.5371024734
9737,2024-06,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,54563.0,1217951.3801369863
9738,2024-07,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,34988.0,1015531.5816910362
9739,2024-08,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,162350.0,1154777.3007270324
9740,2024-09,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,126041.0,1000618.3312616532
9741,2024-10,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,35602.0,987277.7902140673
9742,2024-11,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,315905.0,983223.5868772783
9743,2024-12,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,Dex Trader,67370.0,972674.6920654912
9744,2024-09,0x78fe5b15685555ec0972272b826cd8e7ff8790b2,Dex Trader,131027.0,1000618.3312616532
9745,2024-10,0x78fe5b15685555ec0972272b826cd8e7ff8790b2,Dex Trader,441221.0,987277.7902140673
9746,2024-11,0x78fe5b15685555ec0972272b826cd8e7ff8790b2,Dex Trader,317924.0,983223.5868772783
9747,2024-12,0x78fe5b15685555ec0972272b826cd8e7ff8790b2,Dex Trader,678145.0,972674.6920654912
9748,2024-01,0x7915f087685fffd71608e5d118f3b70c27d9ef4e,Dex Trader,572910.0,2062296.0926605505
9749,2024-02,0x7915f087685fffd71608e5d118f3b70c27d9ef4e,Dex Trader,780346.0,2041684.0383244206
9750,2024-03,0x7915f087685fffd71608e5d118f3b70c27d9ef4e,Dex Trader,548036.0,1503431.386091127
9751,2024-04,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,1116599.0,1299666.0298393266
9752,2024-05,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,717921.0,1270290.5371024734
9753,2024-06,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,372322.0,1217951.3801369863
9754,2024-07,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,331512.0,1015531.5816910362
9755,2024-08,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,21357.0,1154777.3007270324
9756,2024-09,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,27054.0,1000618.3312616532
9757,2024-11,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,24125.0,983223.5868772783
9758,2024-12,0x7935083bade77e77c6b56a1f758a07114ba4a308,Dex Trader,34554.0,972674.6920654912
9759,2024-02,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,39180.0,2041684.0383244206
9760,2024-03,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,36495.0,1503431.386091127
9761,2024-04,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,24361.0,1299666.0298393266
9762,2024-05,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,16787.0,1270290.5371024734
9763,2024-06,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,9768.0,1217951.3801369863
9764,2024-07,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,9616.0,1015531.5816910362
9765,2024-08,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,2448.0,1154777.3007270324
9766,2024-09,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,2448.0,1000618.3312616532
9767,2024-10,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,469.0,987277.7902140673
9768,2024-11,0x796592b2092f7e150c48643da19dd2f28be3333f,Dex Trader,8622.0,983223.5868772783
9769,2024-08,0x7983403dda368aa7d67145a9b81c5c517f364c42,Dex Trader,1095385.0,1154777.3007270324
9770,2024-12,0x7983403dda368aa7d67145a9b81c5c517f364c42,Dex Trader,49944.0,972674.6920654912
9771,2024-07,0x79973d557cd9dd87eb61e250cc2572c990e20196,Dex Trader,196770.0,1015531.5816910362
9772,2024-09,0x79973d557cd9dd87eb61e250cc2572c990e20196,Dex Trader,2375.0,1000618.3312616532
9773,2024-10,0x79973d557cd9dd87eb61e250cc2572c990e20196,Dex Trader,79156.0,987277.7902140673
9774,2024-11,0x79973d557cd9dd87eb61e250cc2572c990e20196,Dex Trader,2375.0,983223.5868772783
9775,2024-12,0x79973d557cd9dd87eb61e250cc2572c990e20196,Dex Trader,124830.0,972674.6920654912
9776,2024-08,0x79a6683d82f25535ff3fd2753e03e0961060e882,Dex Trader,454911.0,1154777.3007270324
9777,2024-09,0x79a6683d82f25535ff3fd2753e03e0961060e882,Dex Trader,32230.0,1000618.3312616532
9778,2024-10,0x79a6683d82f25535ff3fd2753e03e0961060e882,Dex Trader,60880.0,987277.7902140673
9779,2024-11,0x79a6683d82f25535ff3fd2753e03e0961060e882,Dex Trader,101437.0,983223.5868772783
9780,2024-12,0x79a6683d82f25535ff3fd2753e03e0961060e882,Dex Trader,29962.0,972674.6920654912
9781,2024-09,0x79b9300cf0665d5ccf4db12b9cf1619eafaf2736,Dex Trader,534.0,1000618.3312616532
9782,2024-10,0x79b9300cf0665d5ccf4db12b9cf1619eafaf2736,Dex Trader,379750.0,987277.7902140673
9783,2024-05,0x79c06846633123d23ed6a71c456bb2ff09129938,Dex Trader,112835.0,1270290.5371024734
9784,2024-06,0x79c06846633123d23ed6a71c456bb2ff09129938,Dex Trader,293507.0,1217951.3801369863
9785,2024-07,0x79c06846633123d23ed6a71c456bb2ff09129938,Dex Trader,58073.0,1015531.5816910362
9786,2024-09,0x79c06846633123d23ed6a71c456bb2ff09129938,Dex Trader,7194.0,1000618.3312616532
9787,2024-10,0x79c06846633123d23ed6a71c456bb2ff09129938,Dex Trader,2381.0,987277.7902140673
9788,2024-08,0x79c63568a337b50d0475619f3e3acc86c5f96c6a,Dex Trader,437022.0,1154777.3007270324
9789,2024-11,0x79c63568a337b50d0475619f3e3acc86c5f96c6a,Dex Trader,29962.0,983223.5868772783
9790,2024-01,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,54520.0,2062296.0926605505
9791,2024-03,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,687156.0,1503431.386091127
9792,2024-04,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,64848.0,1299666.0298393266
9793,2024-05,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,65382.0,1270290.5371024734
9794,2024-07,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,34958.0,1015531.5816910362
9795,2024-08,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,52544.0,1154777.3007270324
9796,2024-09,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,29404.0,1000618.3312616532
9797,2024-11,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,167770.0,983223.5868772783
9798,2024-12,0x79dd15ad871b0fe18040a52f951d757ef88cfe72,Dex Trader,189594.0,972674.6920654912
9799,2024-02,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,312992.0,2041684.0383244206
9800,2024-03,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,4652.0,1503431.386091127
9801,2024-05,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,65314.0,1270290.5371024734
9802,2024-06,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,1165.0,1217951.3801369863
9803,2024-08,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,80616.0,1154777.3007270324
9804,2024-09,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,23538.0,1000618.3312616532
9805,2024-10,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,36296.0,987277.7902140673
9806,2024-11,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,34183.0,983223.5868772783
9807,2024-12,0x79f17234746344e0365d40be50d8d43db9082c32,Dex Trader,3432.0,972674.6920654912
9808,2024-01,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,3074.0,2062296.0926605505
9809,2024-02,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,123671.0,2041684.0383244206
9810,2024-03,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,9222.0,1503431.386091127
9811,2024-04,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,15134.0,1299666.0298393266
9812,2024-06,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,2507.0,1217951.3801369863
9813,2024-07,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,5564.0,1015531.5816910362
9814,2024-08,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,186556.0,1154777.3007270324
9815,2024-09,0x7a0a53847776f7e94cc35742971acb2217b0db81,Dex Trader,80207.0,1000618.3312616532
